                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    222,                0.61634,                0.81392,                0.31762,                0.83553,                0.94398,                0.79993,                0.87244,                0.56556,                0.91675,                0.77865,                0.85398,                 0.5621,                0.67785,                 0.9808,                0.32447,                0.78476,             0.00045126,             0.00045126,             0.00045126
                    223,                0.62635,                0.82233,                0.31708,                0.83406,                0.85105,                0.74159,                0.85623,                0.53911,                0.83038,                0.72756,                0.83475,                0.55449,                0.67251,                0.98478,                0.32979,                0.78265,             0.00044576,             0.00044576,             0.00044576
                    224,                0.61809,                0.81984,                0.31609,                0.83197,                0.86242,                0.79126,                0.86174,                0.57902,                0.83862,                 0.7733,                0.84378,                0.56275,                0.66943,                0.97529,                0.32346,                0.78378,             0.00044025,             0.00044025,             0.00044025
                    225,                0.57801,                0.78305,                0.30639,                0.83052,                0.78753,                0.72381,                0.76603,                0.51711,                0.75456,                0.70005,                0.74811,                0.47834,                0.67635,                0.97885,                0.32489,                0.78644,             0.00043475,             0.00043475,             0.00043475
                    226,                0.62023,                0.82839,                0.31883,                0.83558,                0.80693,                0.78195,                0.83135,                0.54655,                0.77496,                0.75856,                0.80805,                0.50337,                0.67317,                0.97148,                0.31964,                0.78485,             0.00042925,             0.00042925,             0.00042925
                    227,                 0.5894,                0.79996,                0.30933,                0.83153,                0.88028,                0.77639,                0.83719,                0.53824,                0.84857,                0.75384,                0.84177,                0.51509,                0.66723,                0.97013,                 0.3161,                0.78052,             0.00042375,             0.00042375,             0.00042375
                    228,                 0.6174,                0.82896,                0.31521,                0.83199,                0.91052,                0.81135,                0.85242,                0.55408,                0.88074,                0.78936,                0.83071,                0.52572,                0.66717,                0.98789,                0.31664,                0.78214,             0.00041825,             0.00041825,             0.00041825
                    229,                0.60309,                0.81295,                0.31234,                0.83297,                0.90897,                0.80155,                0.85671,                0.54865,                0.88048,                0.78172,                0.83459,                0.52305,                0.67394,                0.99079,                0.31737,                0.78565,             0.00041275,             0.00041275,             0.00041275
                    230,                0.59173,                0.80399,                0.30752,                0.83356,                0.83715,                0.80139,                0.83514,                 0.5298,                0.80702,                0.78022,                0.81135,                0.49625,                0.67504,                0.98751,                0.31688,                  0.788,             0.00040725,             0.00040725,             0.00040725
                    231,                0.59726,                 0.8082,                0.31274,                0.82934,                0.89342,                0.80639,                0.83093,                0.54918,                0.86182,                0.78375,                0.80744,                0.55089,                0.67395,                0.97837,                 0.3148,                0.78372,             0.00040175,             0.00040175,             0.00040175
                    232,                0.59806,                0.81484,                0.31113,                0.83447,                0.96465,                 0.8009,                0.88207,                0.56128,                0.93414,                0.78005,                0.86672,                0.58986,                0.67338,                 0.9832,                0.31757,                0.78432,             0.00039625,             0.00039625,             0.00039625
                    233,                 0.5934,                0.81832,                0.31044,                0.83279,                0.89752,                0.80257,                0.87211,                 0.5825,                0.87276,                0.78015,                0.85094,                0.56411,                0.67175,                0.99762,                0.31818,                0.77955,             0.00039074,             0.00039074,             0.00039074
                    234,                0.59675,                0.80591,                0.31015,                0.83835,                 0.8677,                0.76326,                0.84638,                0.54016,                0.84139,                0.74359,                0.81931,                0.54251,                0.67156,                 1.0031,                0.31781,                0.78302,             0.00038524,             0.00038524,             0.00038524
                    235,                0.59053,                0.79927,                0.31053,                0.83451,                0.89435,                0.76242,                0.85937,                0.55321,                0.87131,                0.74462,                0.84084,                0.56235,                0.66884,                0.98463,                0.31973,                0.77985,             0.00037974,             0.00037974,             0.00037974
                    236,                0.60499,                0.82109,                0.31364,                 0.8307,                0.89428,                0.76344,                0.84211,                0.56629,                0.86347,                0.74126,                0.81782,                0.56394,                0.66477,                0.98182,                0.31767,                0.77626,             0.00037424,             0.00037424,             0.00037424
                    237,                 0.5975,                0.81251,                0.30828,                0.82991,                0.82839,                0.76626,                 0.8313,                0.55531,                0.79795,                0.73813,                0.81119,                0.55613,                0.66049,                0.98121,                0.32358,                0.77317,             0.00036874,             0.00036874,             0.00036874
                    238,                 0.5906,                0.80977,                 0.3058,                0.83226,                0.85022,                0.79827,                0.85185,                  0.588,                0.82105,                0.77761,                0.83216,                0.58725,                0.65524,                0.97871,                0.33041,                0.77388,             0.00036324,             0.00036324,             0.00036324
                    239,                0.60331,                0.80835,                0.31001,                0.83479,                0.88386,                0.78862,                0.84059,                0.57579,                0.86217,                 0.7722,                0.81769,                0.56044,                 0.6646,                0.99106,                0.31711,                0.77855,             0.00035774,             0.00035774,             0.00035774
                    240,                0.57772,                0.78081,                0.30397,                0.82611,                0.84058,                0.78293,                0.86491,                0.58966,                 0.8155,                0.76616,                0.84097,                0.57701,                0.66774,                0.99496,                0.32109,                0.78044,             0.00035224,             0.00035224,             0.00035224
                    241,                0.58811,                 0.8003,                0.30842,                   0.83,                0.88065,                0.71398,                0.84903,                0.57813,                0.84964,                0.69099,                0.82817,                0.57299,                0.66057,                0.98059,                0.31725,                0.77818,             0.00034674,             0.00034674,             0.00034674
                    242,                0.57473,                0.78168,                0.30388,                0.83192,                0.80453,                0.81667,                 0.8125,                0.55111,                0.79997,                0.78971,                0.79506,                 0.5393,                0.66358,                0.97542,                0.32261,                0.77885,             0.00034123,             0.00034123,             0.00034123
                    243,                0.60243,                0.80812,                0.30965,                0.83029,                0.95022,                0.76548,                0.87321,                0.59496,                0.93014,                0.70814,                0.85027,                0.60013,                0.66129,                0.96609,                 0.3143,                 0.7772,             0.00033573,             0.00033573,             0.00033573
                    244,                0.58439,                0.78022,                0.30387,                 0.8268,                0.97726,                0.79442,                0.88414,                0.59208,                0.96014,                0.77535,                0.86628,                0.59572,                0.66132,                0.97291,                0.33966,                 0.7774,             0.00033023,             0.00033023,             0.00033023
                    245,                0.58958,                 0.8012,                0.30367,                0.82756,                0.90202,                0.77972,                0.86154,                0.57369,                0.87675,                0.76011,                0.83892,                0.57706,                0.66245,                0.97634,                0.31605,                 0.7809,             0.00032473,             0.00032473,             0.00032473
                    246,                0.59311,                0.78744,                0.30596,                0.82894,                0.96082,                0.80672,                0.88373,                0.58968,                0.93199,                0.78413,                0.86043,                0.59068,                0.66075,                0.98537,                0.31429,                0.77673,             0.00031923,             0.00031923,             0.00031923
                    247,                0.57993,                0.78764,                0.29953,                0.82363,                0.92488,                0.79914,                0.87932,                0.58116,                 0.8948,                 0.7775,                0.85485,                0.58983,                0.66659,                0.98523,                0.31239,                0.77679,             0.00031373,             0.00031373,             0.00031373
                    248,                0.56396,                0.77279,                0.29789,                0.82747,                0.84969,                0.79881,                0.85302,                0.57254,                0.81844,                0.77704,                0.82926,                0.58297,                0.65862,                0.97877,                0.31095,                0.77779,             0.00030823,             0.00030823,             0.00030823
                    249,                0.57852,                 0.8077,                0.30392,                0.82749,                0.84792,                0.82024,                0.86014,                0.56209,                0.81402,                0.79478,                0.83645,                0.56942,                0.66205,                0.97546,                0.31159,                0.78539,             0.00030273,             0.00030273,             0.00030273
                    250,                0.59754,                 0.8006,                0.30751,                0.82626,                0.80396,                0.81933,                0.84043,                 0.5664,                0.77183,                0.79512,                0.81752,                0.55119,                0.65864,                0.97059,                0.31632,                0.78092,             0.00029723,             0.00029723,             0.00029723
                    251,                0.57548,                0.77576,                0.30125,                0.82948,                0.89915,                0.79029,                 0.8686,                0.59582,                0.87936,                0.77081,                 0.8466,                  0.567,                0.65706,                0.97754,                 0.3171,                0.77875,             0.00029172,             0.00029172,             0.00029172
                    252,                0.58456,                0.77699,                0.30248,                0.82759,                0.97763,                0.79046,                0.88606,                0.57791,                0.95361,                0.77116,                0.86315,                0.59657,                0.65892,                0.97558,                0.33112,                 0.7805,             0.00028622,             0.00028622,             0.00028622
                    253,                0.56847,                0.76122,                 0.3006,                0.82484,                0.97247,                0.79327,                0.88641,                0.58717,                 0.9577,                0.77191,                0.86438,                0.58704,                0.65695,                0.97665,                0.31887,                0.77783,             0.00028072,             0.00028072,             0.00028072
                    254,                0.55973,                0.77199,                0.29628,                0.82621,                0.98572,                0.77776,                0.88573,                0.60004,                0.96859,                0.76192,                0.86226,                0.59295,                0.65577,                0.96853,                0.31431,                0.77793,             0.00027522,             0.00027522,             0.00027522
                    255,                0.57868,                0.77286,                0.29794,                0.82735,                0.94088,                0.80262,                0.88028,                 0.5999,                0.91141,                0.78072,                0.85661,                0.59934,                0.65878,                0.98215,                0.32458,                0.77959,             0.00026972,             0.00026972,             0.00026972
                    256,                 0.5564,                0.76772,                0.29548,                0.82765,                0.98915,                0.79805,                0.88494,                0.57401,                 0.9593,                0.77429,                0.86091,                0.58278,                0.66351,                0.98086,                 0.3268,                0.78172,             0.00026422,             0.00026422,             0.00026422
                    257,                 0.5668,                0.76999,                0.29703,                0.82252,                0.97692,                0.78847,                0.88611,                0.59923,                0.95188,                 0.7695,                0.86211,                0.59925,                0.65846,                0.97239,                0.31818,                0.78169,             0.00025872,             0.00025872,             0.00025872
                    258,                0.57325,                0.77701,                0.30046,                0.82589,                0.93527,                0.79215,                0.87484,                0.59664,                0.92233,                0.76678,                0.85096,                0.59198,                0.66016,                0.97579,                0.31453,                0.78177,             0.00025322,             0.00025322,             0.00025322
                    259,                0.56393,                0.77079,                0.29425,                 0.8257,                0.97459,                0.79211,                0.88504,                0.60249,                0.94802,                0.77448,                0.86172,                0.58645,                0.66033,                0.97975,                0.31436,                0.77919,             0.00024772,             0.00024772,             0.00024772
                    260,                0.54641,                0.75265,                0.28931,                0.82506,                0.90383,                0.78637,                0.87994,                 0.5935,                0.88159,                0.77024,                0.85711,                0.59854,                0.65489,                0.97744,                0.31404,                 0.7751,             0.00024222,             0.00024222,             0.00024222
                    261,                0.56869,                0.76625,                0.29638,                0.82521,                0.98549,                0.77874,                0.88619,                0.59225,                0.96897,                0.76404,                0.86246,                0.57848,                0.65526,                 0.9848,                0.31267,                0.77902,             0.00023671,             0.00023671,             0.00023671
                    262,                0.55738,                0.75843,                0.29034,                0.82429,                0.90147,                0.79831,                0.86494,                0.59294,                0.93389,                0.77012,                0.86312,                0.59405,                0.65545,                0.98911,                0.31176,                 0.7773,             0.00023121,             0.00023121,             0.00023121
                    263,                0.57025,                  0.765,                0.29643,                0.82846,                0.91735,                 0.8009,                0.85854,                0.59657,                0.89025,                0.78072,                0.85271,                0.60078,                0.65409,                0.98829,                0.31231,                0.77793,             0.00022571,             0.00022571,             0.00022571
                    264,                0.58068,                0.77881,                0.29701,                0.82475,                0.97882,                0.80804,                 0.8856,                0.57793,                0.94999,                0.78683,                0.86459,                0.58456,                0.65401,                 0.9956,                0.31993,                0.78031,             0.00022021,             0.00022021,             0.00022021
                    265,                0.54333,                0.76851,                0.29186,                0.82591,                 0.9077,                0.81667,                0.87337,                0.59665,                0.87601,                0.79257,                0.85016,                0.58162,                0.65435,                0.99636,                0.31657,                0.78119,             0.00021471,             0.00021471,             0.00021471
                    266,                0.56002,                0.77199,                 0.2939,                 0.8292,                0.98753,                0.80246,                0.88512,                0.61991,                0.95751,                0.77844,                0.86334,                0.60611,                0.65594,                0.99413,                0.31138,                0.78152,             0.00020921,             0.00020921,             0.00020921
                    267,                 0.5475,                0.73246,                0.28738,                0.82223,                0.91287,                0.80115,                0.88259,                0.61882,                0.95086,                0.73261,                0.85865,                0.61538,                0.65733,                0.99288,                0.31334,                0.78037,             0.00020371,             0.00020371,             0.00020371
                    268,                0.55525,                0.76194,                0.29585,                0.82106,                0.93248,                0.79858,                0.87064,                0.61251,                0.91497,                0.77359,                 0.8482,                0.62436,                0.65711,                0.99989,                0.31127,                0.77968,             0.00019821,             0.00019821,             0.00019821
                    269,                0.56604,                0.76274,                0.29311,                0.81999,                0.93154,                0.79374,                0.88652,                0.62254,                0.91208,                0.77174,                0.86378,                0.61663,                0.65567,                0.98832,                0.31706,                0.77934,             0.00019271,             0.00019271,             0.00019271
                    270,                0.54291,                0.74305,                0.28808,                0.82499,                 0.9327,                 0.8032,                 0.8771,                0.60661,                0.91261,                0.77933,                0.85496,                0.60464,                  0.653,                0.98924,                0.31803,                0.78036,              0.0001872,              0.0001872,              0.0001872
                    271,                0.57392,                0.74867,                0.29542,                0.81667,                0.96369,                0.79964,                0.88601,                0.60134,                0.95147,                0.77318,                0.86382,                0.59585,                0.65406,                0.99029,                0.31429,                0.77903,              0.0001817,              0.0001817,              0.0001817
                    272,                0.55318,                0.74497,                0.28802,                0.82025,                0.92278,                0.79527,                 0.8863,                0.60119,                0.91927,                0.76693,                0.86391,                0.60029,                0.65843,                0.99369,                0.31802,                0.78045,              0.0001762,              0.0001762,              0.0001762
                    273,                0.56353,                0.75348,                0.29305,                0.82144,                0.90857,                0.80489,                0.87569,                0.58667,                  0.907,                0.76663,                0.85316,                0.57872,                 0.6553,                 0.9951,                0.31022,                  0.783,              0.0001707,              0.0001707,              0.0001707
                    274,                0.55446,                 0.7521,                0.29159,                0.82293,                0.94098,                0.79613,                0.88558,                0.60278,                0.92582,                0.77212,                0.86175,                0.60273,                0.64923,                0.99152,                0.31253,                0.77761,              0.0001652,              0.0001652,              0.0001652
                    275,                0.53363,                   0.74,                0.28504,                0.82087,                0.88304,                0.79996,                0.88365,                 0.5978,                0.86477,                0.77327,                0.85952,                0.59836,                 0.6521,                0.99636,                0.31267,                0.77838,              0.0001597,              0.0001597,              0.0001597
                    276,                0.55842,                0.75693,                0.29216,                0.81909,                0.89322,                0.80592,                 0.8811,                0.59539,                0.86478,                0.78383,                0.85834,                0.58974,                0.65137,                0.99414,                 0.3076,                0.78017,              0.0001542,              0.0001542,              0.0001542
                    277,                0.56617,                0.76566,                0.29095,                 0.8231,                0.93564,                0.79711,                0.88545,                0.60424,                 0.9196,                0.77453,                0.86341,                0.58672,                0.65166,                 0.9892,                0.31291,                0.77923,              0.0001487,              0.0001487,              0.0001487
                    278,                0.56812,                0.77525,                0.29454,                0.81572,                0.88531,                0.81031,                0.87973,                0.61005,                0.89361,                0.76132,                0.85729,                0.58629,                0.65296,                0.98987,                0.31444,                0.77865,              0.0001432,              0.0001432,              0.0001432
                    279,                 0.5494,                0.75315,                0.28658,                0.81943,                0.94431,                 0.7864,                0.88581,                0.59992,                0.91981,                0.76955,                0.86237,                0.59281,                0.65403,                0.98413,                0.31399,                0.77823,             0.00013769,             0.00013769,             0.00013769
                    280,                0.54969,                0.74308,                0.28848,                0.82416,                 0.9113,                 0.8071,                0.86673,                0.58522,                0.89497,                0.78049,                0.84372,                0.58837,                0.65197,                0.98638,                0.31877,                0.77664,             0.00013219,             0.00013219,             0.00013219
                    281,                0.54449,                0.75687,                0.28398,                0.81901,                0.91366,                0.80122,                0.87844,                0.59537,                0.91888,                0.76681,                 0.8576,                0.59842,                 0.6506,                0.98584,                0.32532,                0.77742,             0.00012669,             0.00012669,             0.00012669
                    282,                0.54722,                 0.7435,                0.28482,                0.82238,                0.94131,                0.80309,                0.88728,                0.59928,                0.95416,                0.76395,                0.86537,                0.59747,                0.65574,                 0.9916,                0.32232,                0.78268,             0.00012119,             0.00012119,             0.00012119
                    283,                0.53444,                0.75347,                0.27845,                0.81852,                0.94235,                0.79372,                0.87275,                0.59682,                0.92177,                0.77388,                0.84975,                0.57823,                0.65118,                0.99068,                0.32137,                0.78136,             0.00011569,             0.00011569,             0.00011569
                    284,                0.53534,                0.73175,                0.28324,                0.81959,                0.95136,                  0.788,                0.88535,                 0.6085,                0.92775,                0.76978,                0.86153,                0.59666,                0.65196,                 0.9844,                0.32028,                0.77987,             0.00011019,             0.00011019,             0.00011019
                    285,                0.53433,                0.74543,                0.27992,                 0.8174,                0.97474,                  0.791,                0.88613,                0.61301,                0.94907,                0.77407,                0.86245,                0.60262,                0.65292,                0.98503,                0.32737,                0.77966,             0.00010469,             0.00010469,             0.00010469
                    286,                0.52896,                0.73152,                 0.2806,                0.82486,                0.95594,                0.79449,                0.88574,                0.60162,                0.93125,                 0.7761,                0.86358,                0.59596,                0.64986,                  0.988,                0.33304,                0.77732,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    287,                0.54432,                0.74645,                0.28252,                0.82299,                 0.9642,                0.79447,                0.88602,                0.59478,                0.94629,                0.77556,                0.86451,                0.59472,                0.64962,                0.98579,                0.32377,                0.77673,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    288,                0.56383,                0.77921,                0.28821,                0.82259,                0.94384,                0.80824,                0.88651,                0.61162,                0.95732,                0.76862,                0.86585,                 0.5976,                0.64816,                0.98166,                0.31953,                 0.7767,             8.8184e-05,             8.8184e-05,             8.8184e-05
                    289,                 0.5539,                 0.7556,                0.28731,                0.81924,                  0.945,                0.80486,                0.88744,                0.60698,                0.94387,                0.77208,                0.86508,                0.60233,                0.65043,                0.98034,                0.32473,                0.77732,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    290,                0.56317,                0.77602,                0.28977,                0.82191,                0.93892,                0.80425,                0.88751,                 0.5985,                0.94976,                 0.7636,                0.86541,                0.59802,                0.65363,                0.98088,                0.32815,                0.77937,             7.7182e-05,             7.7182e-05,             7.7182e-05
                    291,                0.55228,                0.73359,                0.28498,                0.79902,                0.94066,                0.79908,                0.88504,                0.60949,                0.91833,                0.77842,                0.86124,                0.59983,                0.65455,                0.98665,                0.31136,                0.78242,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    292,                0.49984,                0.72489,                0.26355,                0.80378,                0.96323,                0.75335,                 0.8826,                0.60708,                 0.9391,                0.73663,                0.86002,                0.59235,                0.65543,                0.98945,                0.30851,                0.78259,              6.618e-05,              6.618e-05,              6.618e-05
                    293,                0.48704,                  0.699,                0.26114,                0.80467,                0.94077,                0.80325,                0.88387,                0.61528,                 0.9215,                0.78153,                0.86199,                0.60779,                0.65722,                 0.9816,                0.30774,                0.78267,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    294,                0.51247,                0.70542,                 0.2664,                0.80312,                0.94606,                0.81022,                0.88477,                0.60949,                0.91568,                0.78728,                0.86345,                0.60846,                0.65426,                0.98195,                0.30718,                0.78172,             5.5178e-05,             5.5178e-05,             5.5178e-05
                    295,                0.49816,                0.70407,                0.26249,                 0.8024,                 0.9782,                0.76076,                0.88075,                0.60664,                0.95681,                 0.7422,                0.85901,                0.60457,                0.65482,                0.98352,                 0.3084,                0.78188,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    296,                0.50635,                0.70356,                0.26268,                0.80181,                0.96973,                0.77326,                0.88245,                0.60865,                0.95644,                0.74408,                0.86008,                0.60325,                  0.655,                0.98719,                 0.3096,                0.78046,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    297,                0.49442,                0.69442,                0.26052,                0.79802,                0.97099,                0.77367,                0.87895,                0.61239,                0.95652,                0.74426,                0.85595,                0.60116,                0.65281,                0.98642,                0.30978,                0.77887,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    298,                0.49099,                0.70154,                0.26172,                 0.7967,                0.97056,                0.77444,                0.87698,                 0.6115,                0.95701,                0.74376,                0.85477,                0.60631,                0.65211,                0.98933,                0.31177,                0.77826,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    299,                0.47882,                0.68222,                0.25964,                0.79569,                0.96744,                0.77548,                0.88057,                0.61406,                0.95318,                0.74462,                0.85841,                0.61219,                0.65171,                0.98977,                0.30955,                0.77832,             2.7672e-05,             2.7672e-05,             2.7672e-05
                    300,                0.47977,                0.70012,                0.25566,                0.80807,                0.96651,                0.77526,                0.87798,                0.60941,                 0.9528,                0.74485,                0.85583,                0.61195,                0.65247,                0.98877,                0.30917,                0.77803,             2.2171e-05,             2.2171e-05,             2.2171e-05
